"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","SOCEXP","PUB","USD_CAP","A","1987",251.519,
"TUR","SOCEXP","PUB","USD_CAP","A","1988",294.914,
"TUR","SOCEXP","PUB","USD_CAP","A","1989",351.101,
"TUR","SOCEXP","PUB","USD_CAP","A","1990",463.685,
"TUR","SOCEXP","PUB","USD_CAP","A","1991",491.998,
"TUR","SOCEXP","PUB","USD_CAP","A","1992",526.685,
"TUR","SOCEXP","PUB","USD_CAP","A","1993",533.969,
"TUR","SOCEXP","PUB","USD_CAP","A","1994",455.297,
"TUR","SOCEXP","PUB","USD_CAP","A","1995",444.182,
"TUR","SOCEXP","PUB","USD_CAP","A","1996",638.52,
"TUR","SOCEXP","PUB","USD_CAP","A","1997",714.05,
"TUR","SOCEXP","PUB","USD_CAP","A","1998",752.292,
"TUR","SOCEXP","PUB","USD_CAP","A","1999",817.564,
"TUR","SOCEXP","PUB","USD_CAP","A","2000",1132.208,
"TUR","SOCEXP","PUB","USD_CAP","A","2001",1144.012,
"TUR","SOCEXP","PUB","USD_CAP","A","2002",1285.873,
"TUR","SOCEXP","PUB","USD_CAP","A","2003",1488.492,
"TUR","SOCEXP","PUB","USD_CAP","A","2004",1661.349,
"TUR","SOCEXP","PUB","USD_CAP","A","2005",1795.259,
"TUR","SOCEXP","PUB","USD_CAP","A","2006",1950.056,
"TUR","SOCEXP","PUB","USD_CAP","A","2007",2130.395,
"TUR","SOCEXP","PUB","USD_CAP","A","2008",2159.876,
"TUR","SOCEXP","PUB","USD_CAP","A","2009",2379.374,
"TUR","SOCEXP","PUB","USD_CAP","A","2010",2408.468,
"TUR","SOCEXP","PUB","USD_CAP","A","2011",2534.728,
"TUR","SOCEXP","PUB","USD_CAP","A","2012",2654.714,
"TUR","SOCEXP","PUB","USD_CAP","A","2013",2795.544,
"TUR","SOCEXP","PUB","USD_CAP","A","2014",2875.029,
"TUR","SOCEXP","PUB","USD_CAP","A","2015",2977.187,
"TUR","SOCEXP","PUB","USD_CAP","A","2016",3310.179,
"TUR","SOCEXP","PUB","USD_CAP","A","2017",3361.713,
"GBR","SOCEXP","PUB","USD_CAP","A","1980",3444.509,
"GBR","SOCEXP","PUB","USD_CAP","A","1981",3727.76,
"GBR","SOCEXP","PUB","USD_CAP","A","1982",3927.492,
"GBR","SOCEXP","PUB","USD_CAP","A","1983",4257.597,
"GBR","SOCEXP","PUB","USD_CAP","A","1984",4350.872,
"GBR","SOCEXP","PUB","USD_CAP","A","1985",4539.347,
"GBR","SOCEXP","PUB","USD_CAP","A","1986",4702.425,
"GBR","SOCEXP","PUB","USD_CAP","A","1987",4731.649,
"GBR","SOCEXP","PUB","USD_CAP","A","1988",4594.099,
"GBR","SOCEXP","PUB","USD_CAP","A","1989",4480.765,
"GBR","SOCEXP","PUB","USD_CAP","A","1990",4317.599,
"GBR","SOCEXP","PUB","USD_CAP","A","1991",4697.828,
"GBR","SOCEXP","PUB","USD_CAP","A","1992",5144.436,
"GBR","SOCEXP","PUB","USD_CAP","A","1993",5456.402,
"GBR","SOCEXP","PUB","USD_CAP","A","1994",5425.354,
"GBR","SOCEXP","PUB","USD_CAP","A","1995",5201.686,
"GBR","SOCEXP","PUB","USD_CAP","A","1996",5274.554,
"GBR","SOCEXP","PUB","USD_CAP","A","1997",5513.148,
"GBR","SOCEXP","PUB","USD_CAP","A","1998",5838.589,
"GBR","SOCEXP","PUB","USD_CAP","A","1999",5952.951,
"GBR","SOCEXP","PUB","USD_CAP","A","2000",6157.935,
"GBR","SOCEXP","PUB","USD_CAP","A","2001",6600.307,
"GBR","SOCEXP","PUB","USD_CAP","A","2002",6832.989,
"GBR","SOCEXP","PUB","USD_CAP","A","2003",7316.784,
"GBR","SOCEXP","PUB","USD_CAP","A","2004",7691.42,
"GBR","SOCEXP","PUB","USD_CAP","A","2005",7850.247,
"GBR","SOCEXP","PUB","USD_CAP","A","2006",7967.287,
"GBR","SOCEXP","PUB","USD_CAP","A","2007",8264.431,
"GBR","SOCEXP","PUB","USD_CAP","A","2008",8639.637,
"GBR","SOCEXP","PUB","USD_CAP","A","2009",9187.745,
"GBR","SOCEXP","PUB","USD_CAP","A","2010",9341.001,
"GBR","SOCEXP","PUB","USD_CAP","A","2011",9311.393,
"GBR","SOCEXP","PUB","USD_CAP","A","2012",9445.708,
"GBR","SOCEXP","PUB","USD_CAP","A","2013",9254.28,
"GBR","SOCEXP","PUB","USD_CAP","A","2014",9203.252,
"GBR","SOCEXP","PUB","USD_CAP","A","2015",9183.817,
"GBR","SOCEXP","PUB","USD_CAP","A","2016",9001.392,
"GBR","SOCEXP","PUB","USD_CAP","A","2017",8942.152,
"USA","SOCEXP","PUB","USD_CAP","A","1980",4007.453,
"USA","SOCEXP","PUB","USD_CAP","A","1981",4147.806,
"USA","SOCEXP","PUB","USD_CAP","A","1982",4204.223,
"USA","SOCEXP","PUB","USD_CAP","A","1983",4343.296,
"USA","SOCEXP","PUB","USD_CAP","A","1984",4293.585,
"USA","SOCEXP","PUB","USD_CAP","A","1985",4357.051,
"USA","SOCEXP","PUB","USD_CAP","A","1986",4593.845,
"USA","SOCEXP","PUB","USD_CAP","A","1987",4695.607,
"USA","SOCEXP","PUB","USD_CAP","A","1988",4825.762,
"USA","SOCEXP","PUB","USD_CAP","A","1989",4957.646,
"USA","SOCEXP","PUB","USD_CAP","A","1990",5159.782,
"USA","SOCEXP","PUB","USD_CAP","A","1991",5488.554,
"USA","SOCEXP","PUB","USD_CAP","A","1992",5825.583,
"USA","SOCEXP","PUB","USD_CAP","A","1993",6025.612,
"USA","SOCEXP","PUB","USD_CAP","A","1994",6150.81,
"USA","SOCEXP","PUB","USD_CAP","A","1995",6210.851,
"USA","SOCEXP","PUB","USD_CAP","A","1996",6272.66,
"USA","SOCEXP","PUB","USD_CAP","A","1997",6281.912,
"USA","SOCEXP","PUB","USD_CAP","A","1998",6508.019,
"USA","SOCEXP","PUB","USD_CAP","A","1999",6611.523,
"USA","SOCEXP","PUB","USD_CAP","A","2000",6820.476,
"USA","SOCEXP","PUB","USD_CAP","A","2001",7146.109,
"USA","SOCEXP","PUB","USD_CAP","A","2002",7599.02,
"USA","SOCEXP","PUB","USD_CAP","A","2003",7858.194,
"USA","SOCEXP","PUB","USD_CAP","A","2004",7997.146,
"USA","SOCEXP","PUB","USD_CAP","A","2005",8118.163,
"USA","SOCEXP","PUB","USD_CAP","A","2006",8309.881,
"USA","SOCEXP","PUB","USD_CAP","A","2007",8484.736,
"USA","SOCEXP","PUB","USD_CAP","A","2008",8761.727,
"USA","SOCEXP","PUB","USD_CAP","A","2009",9590.195,
"USA","SOCEXP","PUB","USD_CAP","A","2010",10018.103,
"USA","SOCEXP","PUB","USD_CAP","A","2011",9966.236,
"USA","SOCEXP","PUB","USD_CAP","A","2012",9957.415,
"USA","SOCEXP","PUB","USD_CAP","A","2013",10053.486,
"USA","SOCEXP","PUB","USD_CAP","A","2014",10209.755,
"USA","SOCEXP","PUB","USD_CAP","A","2015",10467.368,
"USA","SOCEXP","PUB","USD_CAP","A","2016",10657.46,
"USA","SOCEXP","PUB","USD_CAP","A","2017",10699.625,
"USA","SOCEXP","PUB","USD_CAP","A","2018",10785.328,
"CHL","SOCEXP","PUB","USD_CAP","A","1987",891.714,
"CHL","SOCEXP","PUB","USD_CAP","A","1988",836.682,
"CHL","SOCEXP","PUB","USD_CAP","A","1989",858.231,
"CHL","SOCEXP","PUB","USD_CAP","A","1990",864.103,
"CHL","SOCEXP","PUB","USD_CAP","A","1991",914.282,
"CHL","SOCEXP","PUB","USD_CAP","A","1992",963.108,
"CHL","SOCEXP","PUB","USD_CAP","A","1993",1024.989,
"CHL","SOCEXP","PUB","USD_CAP","A","1994",1035.525,
"CHL","SOCEXP","PUB","USD_CAP","A","1995",1344.299,
"CHL","SOCEXP","PUB","USD_CAP","A","1996",1540.071,
"CHL","SOCEXP","PUB","USD_CAP","A","1997",1593.221,
"CHL","SOCEXP","PUB","USD_CAP","A","1998",1685.723,
"CHL","SOCEXP","PUB","USD_CAP","A","1999",1767.971,
"CHL","SOCEXP","PUB","USD_CAP","A","2000",1503.942,
"CHL","SOCEXP","PUB","USD_CAP","A","2001",1494.898,
"CHL","SOCEXP","PUB","USD_CAP","A","2002",1530.021,
"CHL","SOCEXP","PUB","USD_CAP","A","2003",1556.66,
"CHL","SOCEXP","PUB","USD_CAP","A","2004",1528.398,
"CHL","SOCEXP","PUB","USD_CAP","A","2005",1525.131,
"CHL","SOCEXP","PUB","USD_CAP","A","2006",1496.151,
"CHL","SOCEXP","PUB","USD_CAP","A","2007",1585.906,
"CHL","SOCEXP","PUB","USD_CAP","A","2008",1854.974,
"CHL","SOCEXP","PUB","USD_CAP","A","2009",2159.573,
"CHL","SOCEXP","PUB","USD_CAP","A","2010",2083.275,
"CHL","SOCEXP","PUB","USD_CAP","A","2011",2092.767,
"CHL","SOCEXP","PUB","USD_CAP","A","2012",2202.058,
"CHL","SOCEXP","PUB","USD_CAP","A","2013",2245.982,
"CHL","SOCEXP","PUB","USD_CAP","A","2014",2320.217,
"CHL","SOCEXP","PUB","USD_CAP","A","2015",2462.389,
"CHL","SOCEXP","PUB","USD_CAP","A","2016",2527.187,
"CHL","SOCEXP","PUB","USD_CAP","A","2017",2593.727,
"CHL","SOCEXP","PUB","USD_CAP","A","2018",2636.8,
"CHL","SOCEXP","PUB","USD_CAP","A","2019",2638.656,
"EST","SOCEXP","PUB","USD_CAP","A","1999",2344.17,
"EST","SOCEXP","PUB","USD_CAP","A","2000",2326.936,
"EST","SOCEXP","PUB","USD_CAP","A","2001",2328.435,
"EST","SOCEXP","PUB","USD_CAP","A","2002",2446.029,
"EST","SOCEXP","PUB","USD_CAP","A","2003",2673.936,
"EST","SOCEXP","PUB","USD_CAP","A","2004",2966.725,
"EST","SOCEXP","PUB","USD_CAP","A","2005",3151.628,
"EST","SOCEXP","PUB","USD_CAP","A","2006",3374.603,
"EST","SOCEXP","PUB","USD_CAP","A","2007",3625.345,
"EST","SOCEXP","PUB","USD_CAP","A","2008",4221.299,
"EST","SOCEXP","PUB","USD_CAP","A","2009",4622.856,
"EST","SOCEXP","PUB","USD_CAP","A","2010",4430.825,
"EST","SOCEXP","PUB","USD_CAP","A","2011",4254.821,
"EST","SOCEXP","PUB","USD_CAP","A","2012",4292.208,
"EST","SOCEXP","PUB","USD_CAP","A","2013",4349.441,
"EST","SOCEXP","PUB","USD_CAP","A","2014",4602.201,
"EST","SOCEXP","PUB","USD_CAP","A","2015",5050.811,
"EST","SOCEXP","PUB","USD_CAP","A","2016",5250.526,
"EST","SOCEXP","PUB","USD_CAP","A","2017",5498.002,
"ISR","SOCEXP","PUB","USD_CAP","A","1995",4197.223,
"ISR","SOCEXP","PUB","USD_CAP","A","1996",4407.716,
"ISR","SOCEXP","PUB","USD_CAP","A","1997",4501.895,
"ISR","SOCEXP","PUB","USD_CAP","A","1998",4482.793,
"ISR","SOCEXP","PUB","USD_CAP","A","1999",4503.322,
"ISR","SOCEXP","PUB","USD_CAP","A","2000",4697.074,
"ISR","SOCEXP","PUB","USD_CAP","A","2001",4949.024,
"ISR","SOCEXP","PUB","USD_CAP","A","2002",4834.334,
"ISR","SOCEXP","PUB","USD_CAP","A","2003",4649.082,
"ISR","SOCEXP","PUB","USD_CAP","A","2004",4510.262,
"ISR","SOCEXP","PUB","USD_CAP","A","2005",4472.367,
"ISR","SOCEXP","PUB","USD_CAP","A","2006",4584.721,
"ISR","SOCEXP","PUB","USD_CAP","A","2007",4616.483,
"ISR","SOCEXP","PUB","USD_CAP","A","2008",4716.827,
"ISR","SOCEXP","PUB","USD_CAP","A","2009",4859.241,
"ISR","SOCEXP","PUB","USD_CAP","A","2010",5067.271,
"ISR","SOCEXP","PUB","USD_CAP","A","2011",5141.638,
"ISR","SOCEXP","PUB","USD_CAP","A","2012",5265.303,
"ISR","SOCEXP","PUB","USD_CAP","A","2013",5374.611,
"ISR","SOCEXP","PUB","USD_CAP","A","2014",5453.642,
"ISR","SOCEXP","PUB","USD_CAP","A","2015",5463.071,
"ISR","SOCEXP","PUB","USD_CAP","A","2016",5568.468,
"ISR","SOCEXP","PUB","USD_CAP","A","2017",5971.296,
"ISR","SOCEXP","PUB","USD_CAP","A","2018",6062.709,
"ISR","SOCEXP","PUB","USD_CAP","A","2019",6167.615,
"SVN","SOCEXP","PUB","USD_CAP","A","1995",1142.886,
"SVN","SOCEXP","PUB","USD_CAP","A","1996",4549.421,
"SVN","SOCEXP","PUB","USD_CAP","A","1997",4862.374,
"SVN","SOCEXP","PUB","USD_CAP","A","1998",5048.721,
"SVN","SOCEXP","PUB","USD_CAP","A","1999",5308.144,
"SVN","SOCEXP","PUB","USD_CAP","A","2000",5433.171,
"SVN","SOCEXP","PUB","USD_CAP","A","2001",5563.835,
"SVN","SOCEXP","PUB","USD_CAP","A","2002",5846.904,
"SVN","SOCEXP","PUB","USD_CAP","A","2003",5912.54,
"SVN","SOCEXP","PUB","USD_CAP","A","2004",6059.257,
"SVN","SOCEXP","PUB","USD_CAP","A","2005",6270.431,
"SVN","SOCEXP","PUB","USD_CAP","A","2006",6485.397,
"SVN","SOCEXP","PUB","USD_CAP","A","2007",6455.005,
"SVN","SOCEXP","PUB","USD_CAP","A","2008",6710.719,
"SVN","SOCEXP","PUB","USD_CAP","A","2009",6931.711,
"SVN","SOCEXP","PUB","USD_CAP","A","2010",7289.83,
"SVN","SOCEXP","PUB","USD_CAP","A","2011",7365.265,
"SVN","SOCEXP","PUB","USD_CAP","A","2012",7166.748,
"SVN","SOCEXP","PUB","USD_CAP","A","2013",7182.696,
"SVN","SOCEXP","PUB","USD_CAP","A","2014",7154.285,
"SVN","SOCEXP","PUB","USD_CAP","A","2015",7166.974,
"SVN","SOCEXP","PUB","USD_CAP","A","2016",7268.346,
"SVN","SOCEXP","PUB","USD_CAP","A","2017",7344.125,
"OECD","SOCEXP","PUB","USD_CAP","A","1980",3333.991,
"OECD","SOCEXP","PUB","USD_CAP","A","1981",3422.468,
"OECD","SOCEXP","PUB","USD_CAP","A","1982",3542.267,
"OECD","SOCEXP","PUB","USD_CAP","A","1983",3663.376,
"OECD","SOCEXP","PUB","USD_CAP","A","1984",3717.975,
"OECD","SOCEXP","PUB","USD_CAP","A","1985",3971.05,
"OECD","SOCEXP","PUB","USD_CAP","A","1986",4031.591,
"OECD","SOCEXP","PUB","USD_CAP","A","1987",4174.303,
"OECD","SOCEXP","PUB","USD_CAP","A","1988",4300.22,
"OECD","SOCEXP","PUB","USD_CAP","A","1989",4395.091,
"OECD","SOCEXP","PUB","USD_CAP","A","1990",4654.016,
"OECD","SOCEXP","PUB","USD_CAP","A","1991",4888.189,
"OECD","SOCEXP","PUB","USD_CAP","A","1992",5140.929,
"OECD","SOCEXP","PUB","USD_CAP","A","1993",5299.582,
"OECD","SOCEXP","PUB","USD_CAP","A","1994",5392.981,
"OECD","SOCEXP","PUB","USD_CAP","A","1995",5467.188,
"OECD","SOCEXP","PUB","USD_CAP","A","1996",5554.455,
"OECD","SOCEXP","PUB","USD_CAP","A","1997",5651.297,
"OECD","SOCEXP","PUB","USD_CAP","A","1998",5854.349,
"OECD","SOCEXP","PUB","USD_CAP","A","1999",6008.394,
"OECD","SOCEXP","PUB","USD_CAP","A","2000",6085.876,
"OECD","SOCEXP","PUB","USD_CAP","A","2001",6307.922,
"OECD","SOCEXP","PUB","USD_CAP","A","2002",6592.674,
"OECD","SOCEXP","PUB","USD_CAP","A","2003",6852.347,
"OECD","SOCEXP","PUB","USD_CAP","A","2004",7003.41,
"OECD","SOCEXP","PUB","USD_CAP","A","2005",7133.071,
"OECD","SOCEXP","PUB","USD_CAP","A","2006",7195.08,
"OECD","SOCEXP","PUB","USD_CAP","A","2007",7349.027,
"OECD","SOCEXP","PUB","USD_CAP","A","2008",7611.67,
"OECD","SOCEXP","PUB","USD_CAP","A","2009",8079.049,
"OECD","SOCEXP","PUB","USD_CAP","A","2010",8146.117,
"OECD","SOCEXP","PUB","USD_CAP","A","2011",8093.219,
"OECD","SOCEXP","PUB","USD_CAP","A","2012",8147.346,
"OECD","SOCEXP","PUB","USD_CAP","A","2013",8223.793,
"OECD","SOCEXP","PUB","USD_CAP","A","2014",8328.192,
"OECD","SOCEXP","PUB","USD_CAP","A","2015",8475.888,
"OECD","SOCEXP","PUB","USD_CAP","A","2016",8595.78,
"OECD","SOCEXP","PUB","USD_CAP","A","2017",8685.953,
"LVA","SOCEXP","PUB","USD_CAP","A","1995",0,
"LVA","SOCEXP","PUB","USD_CAP","A","1996",0,
"LVA","SOCEXP","PUB","USD_CAP","A","1997",1450.862,
"LVA","SOCEXP","PUB","USD_CAP","A","1998",1638.512,
"LVA","SOCEXP","PUB","USD_CAP","A","1999",1854.482,
"LVA","SOCEXP","PUB","USD_CAP","A","2000",1849.393,
"LVA","SOCEXP","PUB","USD_CAP","A","2001",1862.685,
"LVA","SOCEXP","PUB","USD_CAP","A","2002",1944.717,
"LVA","SOCEXP","PUB","USD_CAP","A","2003",1986.397,
"LVA","SOCEXP","PUB","USD_CAP","A","2004",2202.474,
"LVA","SOCEXP","PUB","USD_CAP","A","2005",2314.207,
"LVA","SOCEXP","PUB","USD_CAP","A","2006",2590.589,
"LVA","SOCEXP","PUB","USD_CAP","A","2007",2618.374,
"LVA","SOCEXP","PUB","USD_CAP","A","2008",3002.493,
"LVA","SOCEXP","PUB","USD_CAP","A","2009",3644.108,
"LVA","SOCEXP","PUB","USD_CAP","A","2010",3826.981,
"LVA","SOCEXP","PUB","USD_CAP","A","2011",3529.993,
"LVA","SOCEXP","PUB","USD_CAP","A","2012",3448.351,
"LVA","SOCEXP","PUB","USD_CAP","A","2013",3604.679,
"LVA","SOCEXP","PUB","USD_CAP","A","2014",3661.18,
"LVA","SOCEXP","PUB","USD_CAP","A","2015",3915.539,
"LVA","SOCEXP","PUB","USD_CAP","A","2016",4116.504,
"LVA","SOCEXP","PUB","USD_CAP","A","2017",4250.77,
"LTU","SOCEXP","PUB","USD_CAP","A","1996",1387.118,
"LTU","SOCEXP","PUB","USD_CAP","A","1997",1587.325,
"LTU","SOCEXP","PUB","USD_CAP","A","1998",1870.44,
"LTU","SOCEXP","PUB","USD_CAP","A","1999",2009.26,
"LTU","SOCEXP","PUB","USD_CAP","A","2000",2001.338,
"LTU","SOCEXP","PUB","USD_CAP","A","2001",2031.977,
"LTU","SOCEXP","PUB","USD_CAP","A","2002",2156.09,
"LTU","SOCEXP","PUB","USD_CAP","A","2003",2391.479,
"LTU","SOCEXP","PUB","USD_CAP","A","2004",2387.396,
"LTU","SOCEXP","PUB","USD_CAP","A","2005",2704.682,
"LTU","SOCEXP","PUB","USD_CAP","A","2006",2965.436,
"LTU","SOCEXP","PUB","USD_CAP","A","2007",3595.552,
"LTU","SOCEXP","PUB","USD_CAP","A","2008",4163.82,
"LTU","SOCEXP","PUB","USD_CAP","A","2009",4726.668,
"LTU","SOCEXP","PUB","USD_CAP","A","2010",4370.403,
"LTU","SOCEXP","PUB","USD_CAP","A","2011",4241.359,
"LTU","SOCEXP","PUB","USD_CAP","A","2012",4228.741,
"LTU","SOCEXP","PUB","USD_CAP","A","2013",4152.488,
"LTU","SOCEXP","PUB","USD_CAP","A","2014",4373.735,
"LTU","SOCEXP","PUB","USD_CAP","A","2015",4594.165,
"LTU","SOCEXP","PUB","USD_CAP","A","2016",4667.297,
"LTU","SOCEXP","PUB","USD_CAP","A","2017",4852.934,
"COL","SOCEXP","PUB","USD_CAP","A","2010",1473.491,
"COL","SOCEXP","PUB","USD_CAP","A","2011",1519.853,
"COL","SOCEXP","PUB","USD_CAP","A","2012",1554.268,
"COL","SOCEXP","PUB","USD_CAP","A","2013",1741.874,
"COL","SOCEXP","PUB","USD_CAP","A","2014",1838.802,
"COL","SOCEXP","PUB","USD_CAP","A","2015",1907.076,
"COL","SOCEXP","PUB","USD_CAP","A","2016",1845.458,
"COL","SOCEXP","PUB","USD_CAP","A","2017",1814.404,
"COL","SOCEXP","PUB","USD_CAP","A","2018",1807.024,
"CRI","SOCEXP","PUB","USD_CAP","A","1991",0,
"CRI","SOCEXP","PUB","USD_CAP","A","1992",0,
"CRI","SOCEXP","PUB","USD_CAP","A","1993",0,
"CRI","SOCEXP","PUB","USD_CAP","A","1994",0,
"CRI","SOCEXP","PUB","USD_CAP","A","2011",1847.654,
"CRI","SOCEXP","PUB","USD_CAP","A","2012",1869.66,
"CRI","SOCEXP","PUB","USD_CAP","A","2013",1968.063,
"CRI","SOCEXP","PUB","USD_CAP","A","2014",1985.321,
"CRI","SOCEXP","PUB","USD_CAP","A","2015",2086.366,
"CRI","SOCEXP","PUB","USD_CAP","A","2016",2094.488,
